,Churn,Longevity,TypeTravel,RoomType,RewardPoints,Comfort,ReceptionSchedule,FoodDrink,Location,Wifi,Amenities,Staff,OnlineBooking,PriceQuality,RoomSpace,CheckOut,Checkin,Cleanliness,BarService,Age,Gender,avg_satisfaction,avg_accomodation,avg_reception,avg_catering,avg_key_factors,RewardPoints_bins,Age_bin
10789,churn,no,business,double,5273.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,35,F,3.142857142857143,2.8,3.2,3.5,3.5,2,Young_adult
10790,nochurn,yes,business,single,4392.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,54,M,4.214285714285714,4.0,4.4,4.0,4.5,1,Mid_adult
10791,churn,no,business,double,5360.0,4.0,0.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,72,M,2.7142857142857144,3.2,1.8,3.0,3.5,2,Older_adult
10792,nochurn,yes,business,single,6934.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,1.0,45,M,3.2857142857142856,3.6,3.4,2.0,3.5,2,Mid_adult
10793,churn,yes,leisure,double,5029.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,35,F,2.9285714285714284,3.6,2.6,3.0,2.0,2,Young_adult
10794,nochurn,yes,business,single,5034.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,56,M,4.142857142857143,4.2,4.4,3.0,4.5,2,
10795,nochurn,yes,business,single,4702.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,36,M,2.857142857142857,2.8,3.2,2.5,2.5,1,Mid_adult
10796,nochurn,yes,leisure,double,5356.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,44,F,4.214285714285714,4.4,4.4,4.0,3.5,2,Mid_adult
10797,nochurn,yes,business,single,5182.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,38,F,4.571428571428571,4.6,4.6,4.0,5.0,2,Mid_adult
10798,churn,yes,business,single,1634.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,38,F,2.857142857142857,2.8,2.8,3.0,3.0,0,Mid_adult
10799,nochurn,no,business,single,5574.0,4.0,0.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,21,F,4.0,3.8,4.0,4.5,4.0,2,Young_adult
10800,churn,yes,leisure,double,5279.0,2.0,5.0,0.0,2.0,2.0,0.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0,53,M,2.857142857142857,2.6,4.0,1.0,2.5,2,Mid_adult
10801,churn,yes,business,single,5230.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,51,M,2.142857142857143,2.4,2.2,2.0,1.5,2,Mid_adult
10802,nochurn,yes,business,single,6764.0,0.0,5.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,59,M,3.357142857142857,2.8,4.0,2.5,4.0,2,Older_adult
10803,nochurn,yes,business,single,3195.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,45,M,3.0714285714285716,2.8,3.6,2.5,3.0,1,Mid_adult
10804,nochurn,yes,business,single,3495.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,55,F,3.142857142857143,3.6,3.4,2.0,2.5,1,Mid_adult
10805,nochurn,yes,business,double,6127.0,4.0,5.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,56,F,3.2142857142857144,3.8,2.8,2.0,4.0,2,
10806,churn,yes,leisure,single,4195.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,1.0,5.0,55,M,3.2857142857142856,2.2,4.0,3.5,4.0,1,Mid_adult
10807,nochurn,yes,leisure,double,4286.0,5.0,2.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,25,M,3.357142857142857,4.0,2.6,4.0,3.0,1,Young_adult
10808,churn,yes,leisure,double,5482.0,2.0,4.0,0.0,4.0,3.0,0.0,4.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,58,M,2.5714285714285716,2.2,3.0,1.5,3.5,2,Older_adult
10809,nochurn,yes,business,single,3097.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,54,M,3.2142857142857144,3.6,3.4,2.5,2.5,1,Mid_adult
10810,churn,yes,business,single,5878.0,4.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,59,F,3.2142857142857144,4.2,3.0,2.0,2.5,2,Older_adult
10811,churn,yes,business,single,3525.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,29,M,2.2142857142857144,1.8,2.4,2.0,3.0,1,Young_adult
10812,nochurn,yes,business,single,6594.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,40,M,3.857142857142857,3.8,3.4,4.5,4.5,2,Mid_adult
10813,churn,no,business,single,5604.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,37,F,3.7142857142857144,3.8,4.0,4.0,2.5,2,Mid_adult
10814,nochurn,no,business,single,5387.0,5.0,0.0,5.0,2.0,1.0,5.0,1.0,1.0,3.0,4.0,5.0,4.0,5.0,1.0,23,F,3.0,4.0,2.2,3.0,2.5,2,Young_adult
10815,nochurn,no,business,single,5162.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,4.0,1.0,5.0,3.0,4.0,4.0,25,F,2.4285714285714284,1.8,2.6,2.0,4.0,2,Young_adult
10816,churn,yes,leisure,double,5043.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,31,M,4.142857142857143,3.8,4.8,4.5,3.0,2,Young_adult
10817,churn,no,business,double,5033.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,23,F,3.7142857142857144,3.4,4.0,3.5,4.0,2,Young_adult
10818,nochurn,yes,business,single,4634.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,47,F,3.5714285714285716,3.6,3.6,4.0,3.0,1,Mid_adult
10819,nochurn,yes,business,single,3319.0,2.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,43,F,2.7857142857142856,2.4,3.0,3.0,3.0,1,Mid_adult
10820,churn,yes,leisure,double,5228.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,52,M,2.2857142857142856,2.6,2.0,2.0,2.5,2,Mid_adult
10821,nochurn,yes,business,single,4826.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,23,F,4.428571428571429,4.6,4.6,3.5,4.5,2,Young_adult
10822,nochurn,yes,leisure,double,4937.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,40,F,3.857142857142857,4.2,4.2,2.5,3.5,2,Mid_adult
10823,nochurn,yes,business,single,6322.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,51,M,4.285714285714286,4.0,4.4,4.5,4.5,2,Mid_adult
10824,nochurn,yes,business,single,6379.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,44,F,4.357142857142857,4.2,4.8,3.5,4.5,2,Mid_adult
10825,nochurn,yes,business,single,5202.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,38,M,2.7857142857142856,3.0,3.0,2.5,2.0,2,Mid_adult
10826,churn,yes,business,suite,5037.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,36,M,2.9285714285714284,3.2,2.8,3.0,2.5,2,Mid_adult
10827,churn,yes,business,double,5645.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,56,F,3.0714285714285716,3.0,3.0,3.0,3.5,2,
10828,churn,no,business,single,5095.0,2.0,4.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,43,F,3.7857142857142856,3.4,4.4,3.5,3.5,2,Mid_adult
10829,churn,yes,business,single,5701.0,3.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,28,M,3.0,3.0,2.8,3.5,3.0,2,Young_adult
10830,nochurn,yes,leisure,double,6646.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,61,F,3.4285714285714284,3.6,3.4,3.0,3.5,2,Older_adult
10831,nochurn,yes,business,suite,5761.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,1.0,3.0,66,M,3.0714285714285716,2.4,3.4,4.0,3.0,2,Older_adult
10832,churn,no,business,suite,5314.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,30,F,2.857142857142857,2.8,3.0,3.0,2.5,2,Young_adult
10833,churn,yes,business,double,4112.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,36,M,3.4285714285714284,3.6,3.2,3.5,3.5,1,Mid_adult
10834,nochurn,yes,business,double,5956.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,56,M,3.0,3.4,3.6,2.5,1.0,2,
10835,churn,yes,business,single,4751.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,43,F,3.5714285714285716,3.6,3.2,4.0,4.0,1,Mid_adult
10836,churn,yes,leisure,double,4857.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,30,M,2.357142857142857,2.8,1.6,2.5,3.0,2,Young_adult
10837,nochurn,yes,business,single,5320.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,33,M,4.071428571428571,4.0,4.2,4.0,4.0,2,Young_adult
10838,nochurn,yes,leisure,suite,4447.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,33,F,4.5,4.2,4.6,5.0,4.5,1,Young_adult
10839,nochurn,yes,leisure,double,5528.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,63,F,4.214285714285714,4.2,4.4,3.5,4.5,2,Older_adult
10840,churn,yes,business,single,3526.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,23,M,1.5714285714285714,1.4,2.2,1.0,1.0,1,Young_adult
10841,nochurn,yes,leisure,double,5442.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,37,F,4.142857142857143,4.4,4.4,3.5,3.5,2,Mid_adult
10842,nochurn,yes,business,single,5427.0,2.0,2.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,39,M,3.0714285714285716,2.8,3.4,3.0,3.0,2,Mid_adult
10843,churn,yes,leisure,double,5351.0,4.0,5.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,62,F,3.5714285714285716,3.8,4.0,3.5,2.0,2,Older_adult
10844,nochurn,yes,business,single,6780.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,50,M,4.571428571428571,4.6,4.2,5.0,5.0,2,Mid_adult
10845,nochurn,yes,business,double,6246.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,52,F,4.0,4.0,3.8,4.5,4.0,2,Mid_adult
10846,nochurn,yes,business,single,6533.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,42,F,3.5,4.2,3.6,2.0,3.0,2,Mid_adult
10847,churn,yes,business,single,4034.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,46,M,3.0714285714285716,2.6,3.0,4.5,3.0,1,Mid_adult
10848,nochurn,yes,business,suite,5512.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,4.0,4.0,5.0,23,F,4.357142857142857,4.8,3.8,5.0,4.0,2,Young_adult
10849,churn,yes,business,double,5277.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,42,M,3.2857142857142856,3.0,3.2,3.5,4.0,2,Mid_adult
10850,churn,yes,leisure,double,4396.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,41,M,2.9285714285714284,2.8,2.6,3.0,4.0,1,Mid_adult
10851,churn,yes,business,double,4339.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,4.0,3.0,3.0,2.0,3.0,53,F,2.5714285714285716,3.0,2.2,2.0,3.0,1,Mid_adult
10852,nochurn,yes,business,single,4208.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,59,M,3.2857142857142856,3.6,3.6,2.5,2.5,1,Older_adult
10853,churn,yes,leisure,double,5215.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,34,M,3.642857142857143,3.8,3.6,3.5,3.5,2,Young_adult
10854,nochurn,yes,business,single,3133.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,45,M,3.7857142857142856,3.4,4.2,4.0,3.5,1,Mid_adult
10855,churn,no,business,single,5499.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,39,F,3.2857142857142856,3.2,3.4,2.5,4.0,2,Mid_adult
10856,nochurn,no,business,double,4597.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,21,F,3.9285714285714284,4.0,4.2,4.0,3.0,1,Young_adult
10857,nochurn,yes,business,double,5544.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,5.0,3.0,4.0,56,M,3.0714285714285716,3.2,3.2,3.0,2.5,2,
10858,nochurn,yes,leisure,suite,5238.0,0.0,4.0,0.0,4.0,2.0,0.0,5.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,41,F,2.7857142857142856,2.2,3.8,1.0,3.5,2,Mid_adult
10859,nochurn,yes,business,single,4324.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,39,M,3.5,3.2,3.8,3.0,4.0,1,Mid_adult
10860,nochurn,yes,leisure,double,6224.0,5.0,4.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,46,F,3.7142857142857144,3.2,4.2,5.0,2.5,2,Mid_adult
10861,nochurn,yes,leisure,double,5432.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,47,F,3.7142857142857144,3.8,3.8,3.5,3.5,2,Mid_adult
10862,nochurn,yes,leisure,double,5918.0,5.0,5.0,2.0,5.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,48,F,3.2142857142857144,3.2,3.2,3.0,3.5,2,Mid_adult
10863,nochurn,yes,leisure,double,5101.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,32,F,4.214285714285714,4.2,4.8,2.5,4.5,2,Young_adult
10864,churn,yes,business,single,6753.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,37,F,2.9285714285714284,2.6,3.0,3.0,3.5,2,Mid_adult
10865,churn,no,business,double,4687.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,70,F,2.2142857142857144,2.2,2.6,1.5,2.0,1,Older_adult
10866,churn,no,business,double,5599.0,3.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,23,M,3.0,3.2,3.0,2.5,3.0,2,Young_adult
10867,churn,yes,business,single,4333.0,2.0,5.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,52,M,2.857142857142857,2.4,3.2,2.5,3.5,1,Mid_adult
10868,nochurn,yes,business,double,5041.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,51,M,4.357142857142857,5.0,4.2,4.0,3.5,2,Mid_adult
10869,nochurn,yes,business,single,4751.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,46,M,2.9285714285714284,2.8,3.6,2.0,2.5,1,Mid_adult
10870,nochurn,yes,business,double,3718.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,29,F,4.071428571428571,3.4,4.6,4.5,4.0,1,Young_adult
10871,churn,no,business,single,4872.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,31,F,2.857142857142857,3.0,3.0,2.5,2.5,2,Young_adult
10872,churn,no,business,single,3968.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,2.0,31,F,2.857142857142857,3.0,3.0,2.0,3.0,1,Young_adult
10873,nochurn,yes,business,single,3031.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,49,F,4.714285714285714,4.4,4.8,5.0,5.0,1,Mid_adult
10874,churn,no,business,double,4733.0,2.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,1.0,3.0,2.0,5.0,5.0,23,F,3.4285714285714284,3.0,3.4,3.5,4.5,1,Young_adult
10875,nochurn,yes,leisure,single,6549.0,5.0,2.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,37,M,3.7142857142857144,4.0,3.2,4.5,3.5,2,Mid_adult
10876,churn,no,business,single,5144.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,3.0,5.0,59,F,3.857142857142857,4.0,3.8,4.5,3.0,2,Older_adult
10877,churn,yes,leisure,double,5579.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,62,F,3.5714285714285716,4.0,3.6,3.5,2.5,2,Older_adult
10878,nochurn,yes,leisure,suite,4485.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,28,F,4.142857142857143,4.0,4.2,4.0,4.5,1,Young_adult
10879,nochurn,yes,leisure,double,4967.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,22,F,2.357142857142857,2.6,2.4,2.5,1.5,2,Young_adult
10880,nochurn,yes,business,double,6277.0,5.0,3.0,3.0,3.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,46,F,3.857142857142857,4.0,3.6,4.0,4.0,2,Mid_adult
10881,churn,yes,business,single,6019.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,48,M,2.642857142857143,2.2,2.6,3.5,3.0,2,Mid_adult
10882,nochurn,yes,business,single,3647.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,3.0,29,M,3.5,3.2,3.8,3.0,4.0,1,Young_adult
10883,nochurn,yes,business,single,3376.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,29,F,4.571428571428571,4.8,4.4,5.0,4.0,1,Young_adult
10884,nochurn,yes,leisure,suite,6579.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,51,F,4.357142857142857,4.6,4.0,4.5,4.5,2,Mid_adult
10885,nochurn,yes,leisure,suite,5552.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,44,M,4.642857142857143,5.0,4.4,5.0,4.0,2,Mid_adult
10886,nochurn,yes,business,single,3662.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,3.0,5.0,2.0,18,M,3.357142857142857,3.2,3.2,3.0,4.5,1,Young_adult
10887,nochurn,yes,leisure,double,4835.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,33,F,4.142857142857143,4.4,4.4,4.5,2.5,2,Young_adult
10888,churn,yes,business,single,1792.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,43,F,1.5,1.2,1.2,1.5,3.0,0,Mid_adult
10889,nochurn,no,business,suite,5273.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,1.0,5.0,5.0,4.0,40,F,3.5,4.0,3.4,3.5,2.5,2,Mid_adult
10890,nochurn,yes,business,single,5341.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,46,M,3.2142857142857144,3.6,3.6,2.0,2.5,2,Mid_adult
10891,nochurn,yes,leisure,double,5553.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,67,F,3.9285714285714284,4.0,4.2,3.0,4.0,2,Older_adult
10892,nochurn,yes,business,single,5539.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,61,M,3.7857142857142856,3.8,3.8,3.5,4.0,2,Older_adult
10893,churn,yes,leisure,double,5141.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,4.0,3.0,5.0,1.0,50,M,2.2857142857142856,2.2,2.8,0.5,3.0,2,Mid_adult
10894,nochurn,yes,business,single,3823.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,51,F,3.5,3.8,3.8,2.5,3.0,1,Mid_adult
10895,nochurn,yes,leisure,double,4255.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,40,M,2.7857142857142856,3.2,2.6,3.0,2.0,1,Mid_adult
10896,nochurn,yes,business,single,5747.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,41,F,3.9285714285714284,4.0,4.0,3.5,4.0,2,Mid_adult
10897,nochurn,yes,business,double,5627.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,4.0,3.0,5.0,63,M,3.857142857142857,3.8,4.2,4.5,2.5,2,Older_adult
10898,nochurn,yes,business,single,6090.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,47,M,3.9285714285714284,4.2,4.8,2.0,3.0,2,Mid_adult
10899,churn,no,business,double,4401.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,50,M,3.0,2.8,3.0,2.5,4.0,1,Mid_adult
10900,churn,yes,business,single,3829.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,32,M,2.2857142857142856,1.6,2.0,3.0,4.0,1,Young_adult
10901,churn,yes,business,single,4399.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,61,M,1.9285714285714286,2.4,1.8,1.5,1.5,1,Older_adult
10902,nochurn,yes,leisure,double,6364.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,46,F,3.0714285714285716,3.4,3.4,2.0,2.5,2,Mid_adult
10903,nochurn,yes,leisure,double,5363.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,30,F,3.142857142857143,3.2,3.4,3.0,2.5,2,Young_adult
10904,churn,no,business,single,4683.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,71,M,1.5714285714285714,1.4,1.4,1.0,3.0,1,Older_adult
10905,nochurn,no,business,single,4322.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,29,M,4.214285714285714,4.4,4.0,4.0,4.5,1,Young_adult
10906,nochurn,yes,business,single,3099.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,42,F,3.9285714285714284,3.8,4.0,4.0,4.0,1,Mid_adult
10907,churn,yes,business,single,4901.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,4.0,35,F,3.5714285714285716,3.4,3.8,4.0,3.0,2,Young_adult
10908,nochurn,no,business,single,5126.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,23,F,4.214285714285714,4.4,4.4,4.0,3.5,2,Young_adult
10909,nochurn,yes,leisure,double,6329.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,69,F,4.785714285714286,4.8,4.6,5.0,5.0,2,Older_adult
10910,churn,yes,leisure,double,5627.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,51,M,3.357142857142857,3.0,3.8,3.0,3.5,2,Mid_adult
10911,churn,yes,leisure,double,4963.0,3.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,46,M,2.2142857142857144,2.2,2.4,1.5,2.5,2,Mid_adult
